#--- Experiment ---------------------------------
# comment
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.5.3.2466   www.pyroscience.com
#MESSRECHNER4
#--- Instrument --------------------------------------------------------------------------
#Device: FSP19 [A] FSPRO-4 SN:21450119 UiD:2466C2055D64A687 Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.1] - pH Sensor - SHG7-597-623 
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	80% (G)	10M (400x)	3000	FALSE	FALSE	FALSE	TRUE	0	47	0	pH	1 mm	1000	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	7.500000
#Calibration:	lastCal1	lastCal2	lastCal3	R1	pH1 (pH)	temp1 (°C)	salinity1 (g/L)	R2	pH2 (pH)	temp2 (°C)	salinity2 (g/L)	offset (pH)	dPhi_ref (°)	attenuation coefficient (1/m)	bkgdAmpl (mV)	bkgdDphi (°)	dsf_dye	dtf_dye	pka	slope	bottom_t	top_t	slope_t	pka_t	pka_is1	pka_is2
#	09.12.2024	01.01.2001	01.01.2001	1.420695	2.266000	24.890000	2.000000	0.046000	14.000000	20.000000	7.500000	0.000000	57.800000	0.033900	0.584000	0.000000	0.904700	-0.005670	8.319000	1.087000	-0.015900	-0.002465	0.000000	-0.011470	2.540000	0.250000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.1 Main]	Time [A Ch.1 Main]	 dt (s) [A Ch.1 Main]	pH [A Ch.1 Main]	pH (pH) [A Ch.1 Main]	dphi (°) [A Ch.1 Main]	Signal Intensity (mV) [A Ch.1 Main]	Ambient Light (mV) [A Ch.1 Main]	R [A Ch.1 Main]	Status [A Ch.1 Main]	Date [A Ch.1 CompT]	Time [A Ch.1 CompT]	 dt (s) [A Ch.1 CompT]	Sample Temp. (°C) [A Ch.1 CompT]	Status [A Ch.1 CompT]
11-12-2024	08:51:35.359	1230.938	7.501	7.501	27.498	937	0	1.0892	OK	11-12-2024	08:51:35.359	1230.938	37.573	OK
11-12-2024	08:51:35.529	1231.108	7.502	7.502	27.505	937	0	1.0887	OK	11-12-2024	08:51:35.529	1231.108	37.574	OK
11-12-2024	08:51:35.782	1231.361	7.503	7.503	27.508	937	0	1.0885	OK	11-12-2024	08:51:35.782	1231.361	37.575	OK
11-12-2024	08:51:35.959	1231.538	7.502	7.502	27.506	937	0	1.0886	OK	11-12-2024	08:51:35.959	1231.538	37.575	OK
11-12-2024	08:51:36.058	1231.637	7.502	7.502	27.503	937	0	1.0888	OK	11-12-2024	08:51:36.058	1231.637	37.574	OK
11-12-2024	08:51:36.159	1231.737	7.501	7.501	27.500	937	0	1.0890	OK	11-12-2024	08:51:36.159	1231.737	37.574	OK
11-12-2024	08:51:36.258	1231.837	7.501	7.501	27.500	937	0	1.0890	OK	11-12-2024	08:51:36.258	1231.837	37.573	OK
11-12-2024	08:51:36.358	1231.937	7.501	7.501	27.497	937	0	1.0893	OK	11-12-2024	08:51:36.358	1231.937	37.573	OK
11-12-2024	08:51:36.528	1232.107	7.502	7.502	27.503	936	0	1.0888	OK	11-12-2024	08:51:36.528	1232.107	37.574	OK
11-12-2024	08:51:36.785	1232.364	7.503	7.503	27.509	937	0	1.0884	OK	11-12-2024	08:51:36.785	1232.364	37.574	OK
11-12-2024	08:51:36.958	1232.537	7.502	7.502	27.505	936	0	1.0887	OK	11-12-2024	08:51:36.958	1232.537	37.574	OK
11-12-2024	08:51:37.059	1232.638	7.502	7.502	27.505	936	0	1.0887	OK	11-12-2024	08:51:37.059	1232.638	37.575	OK
11-12-2024	08:51:37.160	1232.739	7.501	7.501	27.499	937	0	1.0891	OK	11-12-2024	08:51:37.160	1232.739	37.575	OK
11-12-2024	08:51:37.259	1232.838	7.502	7.502	27.501	936	0	1.0890	OK	11-12-2024	08:51:37.259	1232.838	37.575	OK
11-12-2024	08:51:37.360	1232.938	7.501	7.501	27.498	937	0	1.0892	OK	11-12-2024	08:51:37.360	1232.938	37.575	OK
11-12-2024	08:51:37.531	1233.110	7.501	7.501	27.500	937	0	1.0890	OK	11-12-2024	08:51:37.531	1233.110	37.575	OK
11-12-2024	08:51:37.802	1233.381	7.503	7.503	27.508	937	0	1.0885	OK	11-12-2024	08:51:37.802	1233.381	37.575	OK
11-12-2024	08:51:37.960	1233.539	7.503	7.503	27.509	937	0	1.0884	OK	11-12-2024	08:51:37.960	1233.539	37.575	OK
11-12-2024	08:51:38.058	1233.637	7.501	7.501	27.499	937	0	1.0891	OK	11-12-2024	08:51:38.058	1233.637	37.575	OK
11-12-2024	08:51:38.160	1233.739	7.501	7.501	27.500	937	0	1.0890	OK	11-12-2024	08:51:38.160	1233.739	37.575	OK
11-12-2024	08:51:38.259	1233.838	7.501	7.501	27.500	936	0	1.0890	OK	11-12-2024	08:51:38.259	1233.838	37.576	OK
11-12-2024	08:51:38.358	1233.937	7.502	7.502	27.503	937	0	1.0888	OK	11-12-2024	08:51:38.358	1233.937	37.576	OK
11-12-2024	08:51:38.530	1234.109	7.502	7.502	27.506	937	0	1.0886	OK	11-12-2024	08:51:38.530	1234.109	37.576	OK
11-12-2024	08:51:38.784	1234.363	7.503	7.503	27.508	937	0	1.0885	OK	11-12-2024	08:51:38.784	1234.363	37.576	OK
11-12-2024	08:51:38.962	1234.541	7.502	7.502	27.507	937	0	1.0886	OK	11-12-2024	08:51:38.962	1234.541	37.575	OK
11-12-2024	08:51:39.062	1234.641	7.502	7.502	27.503	936	0	1.0888	OK	11-12-2024	08:51:39.062	1234.641	37.575	OK
11-12-2024	08:51:39.163	1234.742	7.502	7.502	27.502	937	0	1.0889	OK	11-12-2024	08:51:39.163	1234.742	37.575	OK
11-12-2024	08:51:39.262	1234.841	7.502	7.502	27.504	937	0	1.0888	OK	11-12-2024	08:51:39.262	1234.841	37.576	OK
11-12-2024	08:51:39.362	1234.941	7.502	7.502	27.501	937	0	1.0890	OK	11-12-2024	08:51:39.362	1234.941	37.576	OK
11-12-2024	08:51:39.536	1235.115	7.502	7.502	27.504	937	0	1.0888	OK	11-12-2024	08:51:39.536	1235.115	37.577	OK
11-12-2024	08:51:39.806	1235.385	7.502	7.502	27.507	937	0	1.0886	OK	11-12-2024	08:51:39.806	1235.385	37.576	OK
11-12-2024	08:51:39.964	1235.543	7.502	7.502	27.501	936	0	1.0890	OK	11-12-2024	08:51:39.964	1235.543	37.576	OK
11-12-2024	08:51:40.064	1235.643	7.501	7.501	27.498	936	0	1.0892	OK	11-12-2024	08:51:40.064	1235.643	37.576	OK
11-12-2024	08:51:40.165	1235.744	7.502	7.502	27.503	936	0	1.0888	OK	11-12-2024	08:51:40.165	1235.744	37.576	OK
11-12-2024	08:51:40.266	1235.845	7.501	7.501	27.500	936	0	1.0890	OK	11-12-2024	08:51:40.266	1235.845	37.575	OK
11-12-2024	08:51:40.365	1235.944	7.501	7.501	27.498	937	0	1.0892	OK	11-12-2024	08:51:40.365	1235.944	37.575	OK
11-12-2024	08:51:40.536	1236.115	7.502	7.502	27.506	936	0	1.0886	OK	11-12-2024	08:51:40.536	1236.115	37.575	OK
11-12-2024	08:51:40.807	1236.386	7.503	7.503	27.508	937	0	1.0885	OK	11-12-2024	08:51:40.807	1236.386	37.576	OK
11-12-2024	08:51:40.966	1236.545	7.501	7.501	27.498	937	0	1.0892	OK	11-12-2024	08:51:40.966	1236.545	37.575	OK
11-12-2024	08:51:41.066	1236.645	7.501	7.501	27.500	937	0	1.0890	OK	11-12-2024	08:51:41.066	1236.645	37.575	OK
11-12-2024	08:51:41.168	1236.747	7.502	7.502	27.501	936	0	1.0890	OK	11-12-2024	08:51:41.168	1236.747	37.576	OK
11-12-2024	08:51:41.273	1236.852	7.502	7.502	27.503	937	0	1.0888	OK	11-12-2024	08:51:41.273	1236.852	37.576	OK
11-12-2024	08:51:41.368	1236.947	7.501	7.501	27.500	937	0	1.0890	OK	11-12-2024	08:51:41.368	1236.947	37.575	OK
11-12-2024	08:51:41.538	1237.117	7.502	7.502	27.505	937	0	1.0887	OK	11-12-2024	08:51:41.538	1237.117	37.575	OK
11-12-2024	08:51:41.811	1237.390	7.503	7.503	27.508	937	0	1.0885	OK	11-12-2024	08:51:41.811	1237.390	37.576	OK
11-12-2024	08:51:41.969	1237.548	7.502	7.502	27.505	937	0	1.0887	OK	11-12-2024	08:51:41.969	1237.548	37.576	OK
11-12-2024	08:51:42.069	1237.648	7.502	7.502	27.501	936	0	1.0890	OK	11-12-2024	08:51:42.069	1237.648	37.576	OK
11-12-2024	08:51:42.168	1237.747	7.502	7.502	27.504	936	0	1.0888	OK	11-12-2024	08:51:42.168	1237.747	37.575	OK
11-12-2024	08:51:42.268	1237.847	7.502	7.502	27.502	936	0	1.0889	OK	11-12-2024	08:51:42.268	1237.847	37.575	OK
11-12-2024	08:51:42.369	1237.948	7.501	7.501	27.498	937	0	1.0892	OK	11-12-2024	08:51:42.369	1237.948	37.575	OK
11-12-2024	08:51:42.539	1238.118	7.502	7.502	27.503	936	0	1.0888	OK	11-12-2024	08:51:42.539	1238.118	37.575	OK
11-12-2024	08:51:42.797	1238.376	7.503	7.503	27.511	937	0	1.0883	OK	11-12-2024	08:51:42.797	1238.376	37.575	OK
11-12-2024	08:51:42.970	1238.549	7.502	7.502	27.504	937	0	1.0888	OK	11-12-2024	08:51:42.970	1238.549	37.575	OK
11-12-2024	08:51:43.075	1238.654	7.502	7.502	27.506	936	0	1.0886	OK	11-12-2024	08:51:43.075	1238.654	37.575	OK
11-12-2024	08:51:43.175	1238.754	7.501	7.501	27.498	937	0	1.0892	OK	11-12-2024	08:51:43.175	1238.754	37.574	OK
11-12-2024	08:51:43.275	1238.854	7.502	7.502	27.504	937	0	1.0888	OK	11-12-2024	08:51:43.275	1238.854	37.574	OK
11-12-2024	08:51:43.374	1238.953	7.502	7.502	27.505	937	0	1.0887	OK	11-12-2024	08:51:43.374	1238.953	37.574	OK
11-12-2024	08:51:43.547	1239.125	7.502	7.502	27.502	937	0	1.0889	OK	11-12-2024	08:51:43.547	1239.125	37.575	OK
11-12-2024	08:51:43.805	1239.384	7.503	7.503	27.510	937	0	1.0884	OK	11-12-2024	08:51:43.805	1239.384	37.574	OK
11-12-2024	08:51:43.975	1239.554	7.503	7.503	27.509	936	0	1.0884	OK	11-12-2024	08:51:43.975	1239.554	37.574	OK
11-12-2024	08:51:44.075	1239.654	7.502	7.502	27.506	937	0	1.0886	OK	11-12-2024	08:51:44.075	1239.654	37.574	OK
11-12-2024	08:51:44.177	1239.756	7.501	7.501	27.499	936	0	1.0891	OK	11-12-2024	08:51:44.177	1239.756	37.573	OK
11-12-2024	08:51:44.276	1239.855	7.501	7.501	27.498	937	0	1.0892	OK	11-12-2024	08:51:44.276	1239.855	37.573	OK
11-12-2024	08:51:44.377	1239.956	7.501	7.501	27.499	936	0	1.0891	OK	11-12-2024	08:51:44.377	1239.956	37.573	OK
11-12-2024	08:51:44.748	1240.327	7.503	7.503	27.512	936	0	1.0882	OK	11-12-2024	08:51:44.748	1240.327	37.573	OK
11-12-2024	08:51:44.878	1240.457	7.502	7.502	27.504	937	0	1.0888	OK	11-12-2024	08:51:44.878	1240.457	37.573	OK
11-12-2024	08:51:44.977	1240.556	7.501	7.501	27.499	937	0	1.0891	OK	11-12-2024	08:51:44.977	1240.556	37.572	OK
11-12-2024	08:51:45.078	1240.657	7.501	7.501	27.496	937	0	1.0893	OK	11-12-2024	08:51:45.078	1240.657	37.572	OK
11-12-2024	08:51:45.179	1240.758	7.501	7.501	27.496	937	0	1.0893	OK	11-12-2024	08:51:45.179	1240.758	37.572	OK
11-12-2024	08:51:45.279	1240.858	7.501	7.501	27.497	936	0	1.0893	OK	11-12-2024	08:51:45.279	1240.858	37.572	OK
11-12-2024	08:51:45.378	1240.957	7.501	7.501	27.496	937	0	1.0893	OK	11-12-2024	08:51:45.378	1240.957	37.572	OK
11-12-2024	08:51:45.550	1241.128	7.501	7.501	27.497	937	0	1.0893	OK	11-12-2024	08:51:45.550	1241.128	37.572	OK
11-12-2024	08:51:45.805	1241.384	7.502	7.502	27.502	937	0	1.0889	OK	11-12-2024	08:51:45.805	1241.384	37.571	OK
11-12-2024	08:51:45.980	1241.559	7.502	7.502	27.505	937	0	1.0887	OK	11-12-2024	08:51:45.980	1241.559	37.571	OK
11-12-2024	08:51:46.080	1241.659	7.502	7.502	27.504	937	0	1.0888	OK	11-12-2024	08:51:46.080	1241.659	37.571	OK
11-12-2024	08:51:46.181	1241.760	7.502	7.502	27.503	937	0	1.0888	OK	11-12-2024	08:51:46.181	1241.760	37.572	OK
11-12-2024	08:51:46.281	1241.860	7.501	7.501	27.498	937	0	1.0892	OK	11-12-2024	08:51:46.281	1241.860	37.572	OK
11-12-2024	08:51:46.381	1241.960	7.501	7.501	27.498	937	0	1.0892	OK	11-12-2024	08:51:46.381	1241.960	37.573	OK
11-12-2024	08:51:46.551	1242.130	7.502	7.502	27.501	937	0	1.0890	OK	11-12-2024	08:51:46.551	1242.130	37.572	OK
11-12-2024	08:51:46.824	1242.403	7.502	7.502	27.504	937	0	1.0887	OK	11-12-2024	08:51:46.824	1242.403	37.572	OK
11-12-2024	08:51:46.980	1242.559	7.503	7.503	27.507	937	0	1.0885	OK	11-12-2024	08:51:46.980	1242.559	37.573	OK
11-12-2024	08:51:47.082	1242.661	7.502	7.502	27.506	937	0	1.0886	OK	11-12-2024	08:51:47.082	1242.661	37.573	OK
11-12-2024	08:51:47.182	1242.761	7.501	7.501	27.498	937	0	1.0891	OK	11-12-2024	08:51:47.182	1242.761	37.574	OK
11-12-2024	08:51:47.282	1242.861	7.502	7.502	27.505	937	0	1.0887	OK	11-12-2024	08:51:47.282	1242.861	37.574	OK
11-12-2024	08:51:47.381	1242.960	7.501	7.501	27.498	937	0	1.0891	OK	11-12-2024	08:51:47.381	1242.960	37.574	OK
11-12-2024	08:51:47.554	1243.132	7.502	7.502	27.503	937	0	1.0888	OK	11-12-2024	08:51:47.554	1243.132	37.574	OK
11-12-2024	08:51:47.810	1243.389	7.502	7.502	27.505	937	0	1.0887	OK	11-12-2024	08:51:47.810	1243.389	37.574	OK
11-12-2024	08:51:47.982	1243.561	7.502	7.502	27.506	937	0	1.0886	OK	11-12-2024	08:51:47.982	1243.561	37.573	OK
11-12-2024	08:51:48.080	1243.659	7.502	7.502	27.504	937	0	1.0888	OK	11-12-2024	08:51:48.080	1243.659	37.573	OK
11-12-2024	08:51:48.181	1243.760	7.502	7.502	27.506	937	0	1.0886	OK	11-12-2024	08:51:48.181	1243.760	37.573	OK
11-12-2024	08:51:48.281	1243.860	7.502	7.502	27.504	936	0	1.0888	OK	11-12-2024	08:51:48.281	1243.860	37.573	OK
11-12-2024	08:51:48.382	1243.961	7.501	7.501	27.494	936	0	1.0895	OK	11-12-2024	08:51:48.382	1243.961	37.573	OK
11-12-2024	08:51:48.552	1244.131	7.502	7.502	27.503	936	0	1.0888	OK	11-12-2024	08:51:48.552	1244.131	37.573	OK
11-12-2024	08:51:48.809	1244.388	7.502	7.502	27.506	937	0	1.0886	OK	11-12-2024	08:51:48.809	1244.388	37.574	OK
11-12-2024	08:51:48.982	1244.561	7.502	7.502	27.503	937	0	1.0888	OK	11-12-2024	08:51:48.982	1244.561	37.574	OK
11-12-2024	08:51:49.082	1244.661	7.502	7.502	27.504	937	0	1.0887	OK	11-12-2024	08:51:49.082	1244.661	37.574	OK
11-12-2024	08:51:49.182	1244.761	7.502	7.502	27.500	937	0	1.0890	OK	11-12-2024	08:51:49.182	1244.761	37.574	OK
11-12-2024	08:51:49.282	1244.861	7.501	7.501	27.499	937	0	1.0891	OK	11-12-2024	08:51:49.282	1244.861	37.573	OK
11-12-2024	08:51:49.385	1244.964	7.501	7.501	27.499	937	0	1.0891	OK	11-12-2024	08:51:49.385	1244.964	37.573	OK
11-12-2024	08:51:49.554	1245.133	7.502	7.502	27.503	937	0	1.0888	OK	11-12-2024	08:51:49.554	1245.133	37.573	OK
11-12-2024	08:51:49.811	1245.390	7.502	7.502	27.505	937	0	1.0887	OK	11-12-2024	08:51:49.811	1245.390	37.574	OK
11-12-2024	08:51:49.981	1245.560	7.502	7.502	27.507	937	0	1.0886	OK	11-12-2024	08:51:49.981	1245.560	37.574	OK
11-12-2024	08:51:50.082	1245.661	7.502	7.502	27.501	937	0	1.0890	OK	11-12-2024	08:51:50.082	1245.661	37.575	OK
11-12-2024	08:51:50.183	1245.762	7.502	7.502	27.501	937	0	1.0890	OK	11-12-2024	08:51:50.183	1245.762	37.575	OK
11-12-2024	08:51:50.282	1245.861	7.501	7.501	27.500	937	0	1.0890	OK	11-12-2024	08:51:50.282	1245.861	37.574	OK
11-12-2024	08:51:50.382	1245.961	7.501	7.501	27.497	936	0	1.0893	OK	11-12-2024	08:51:50.382	1245.961	37.574	OK
11-12-2024	08:51:50.554	1246.133	7.502	7.502	27.502	937	0	1.0889	OK	11-12-2024	08:51:50.554	1246.133	37.574	OK
11-12-2024	08:51:50.824	1246.403	7.502	7.502	27.507	937	0	1.0886	OK	11-12-2024	08:51:50.824	1246.403	37.575	OK
11-12-2024	08:51:50.982	1246.561	7.502	7.502	27.506	937	0	1.0886	OK	11-12-2024	08:51:50.982	1246.561	37.575	OK
11-12-2024	08:51:51.082	1246.661	7.501	7.501	27.500	936	0	1.0890	OK	11-12-2024	08:51:51.082	1246.661	37.575	OK
11-12-2024	08:51:51.183	1246.762	7.501	7.501	27.497	936	0	1.0893	OK	11-12-2024	08:51:51.183	1246.762	37.575	OK
11-12-2024	08:51:51.284	1246.863	7.502	7.502	27.503	936	0	1.0888	OK	11-12-2024	08:51:51.284	1246.863	37.576	OK
11-12-2024	08:51:51.386	1246.965	7.502	7.502	27.501	936	0	1.0890	OK	11-12-2024	08:51:51.386	1246.965	37.576	OK
11-12-2024	08:51:51.553	1247.132	7.502	7.502	27.505	937	0	1.0887	OK	11-12-2024	08:51:51.553	1247.132	37.576	OK
11-12-2024	08:51:51.823	1247.402	7.502	7.502	27.506	937	0	1.0886	OK	11-12-2024	08:51:51.823	1247.402	37.578	OK
11-12-2024	08:51:51.987	1247.566	7.502	7.502	27.502	937	0	1.0889	OK	11-12-2024	08:51:51.987	1247.566	37.578	OK
11-12-2024	08:51:52.087	1247.666	7.502	7.502	27.504	936	0	1.0887	OK	11-12-2024	08:51:52.087	1247.666	37.578	OK
11-12-2024	08:51:52.186	1247.765	7.502	7.502	27.501	937	0	1.0889	OK	11-12-2024	08:51:52.186	1247.765	37.578	OK
11-12-2024	08:51:52.287	1247.866	7.502	7.502	27.502	937	0	1.0889	OK	11-12-2024	08:51:52.287	1247.866	37.578	OK
11-12-2024	08:51:52.388	1247.966	7.501	7.501	27.500	936	0	1.0890	OK	11-12-2024	08:51:52.388	1247.966	37.578	OK
11-12-2024	08:51:52.571	1248.150	7.502	7.502	27.505	937	0	1.0887	OK	11-12-2024	08:51:52.571	1248.150	37.578	OK
11-12-2024	08:51:52.826	1248.405	7.502	7.502	27.507	937	0	1.0886	OK	11-12-2024	08:51:52.826	1248.405	37.578	OK
11-12-2024	08:51:52.993	1248.572	7.503	7.503	27.508	937	0	1.0885	OK	11-12-2024	08:51:52.993	1248.572	37.578	OK
11-12-2024	08:51:53.092	1248.671	7.502	7.502	27.504	937	0	1.0888	OK	11-12-2024	08:51:53.092	1248.671	37.579	OK
11-12-2024	08:51:53.193	1248.772	7.501	7.501	27.499	937	0	1.0891	OK	11-12-2024	08:51:53.193	1248.772	37.579	OK
11-12-2024	08:51:53.293	1248.872	7.502	7.502	27.506	937	0	1.0886	OK	11-12-2024	08:51:53.293	1248.872	37.578	OK
11-12-2024	08:51:53.393	1248.972	7.501	7.501	27.497	936	0	1.0893	OK	11-12-2024	08:51:53.393	1248.972	37.578	OK
11-12-2024	08:51:53.559	1249.138	7.502	7.502	27.504	937	0	1.0888	OK	11-12-2024	08:51:53.559	1249.138	37.578	OK
11-12-2024	08:51:53.831	1249.410	7.502	7.502	27.506	936	0	1.0886	OK	11-12-2024	08:51:53.831	1249.410	37.577	OK
11-12-2024	08:51:53.998	1249.577	7.502	7.502	27.504	937	0	1.0887	OK	11-12-2024	08:51:53.998	1249.577	37.577	OK
11-12-2024	08:51:54.098	1249.677	7.502	7.502	27.503	937	0	1.0888	OK	11-12-2024	08:51:54.098	1249.677	37.577	OK
11-12-2024	08:51:54.198	1249.777	7.502	7.502	27.502	937	0	1.0889	OK	11-12-2024	08:51:54.198	1249.777	37.577	OK
11-12-2024	08:51:54.299	1249.878	7.502	7.502	27.500	937	0	1.0890	OK	11-12-2024	08:51:54.299	1249.878	37.576	OK
11-12-2024	08:51:54.398	1249.977	7.502	7.502	27.501	936	0	1.0889	OK	11-12-2024	08:51:54.398	1249.977	37.576	OK
11-12-2024	08:51:54.570	1250.148	7.502	7.502	27.502	937	0	1.0889	OK	11-12-2024	08:51:54.570	1250.148	37.576	OK
11-12-2024	08:51:54.827	1250.406	7.503	7.503	27.507	937	0	1.0885	OK	11-12-2024	08:51:54.827	1250.406	37.575	OK
11-12-2024	08:51:54.998	1250.577	7.503	7.503	27.509	937	0	1.0884	OK	11-12-2024	08:51:54.998	1250.577	37.575	OK
11-12-2024	08:51:55.099	1250.678	7.501	7.501	27.499	937	0	1.0891	OK	11-12-2024	08:51:55.099	1250.678	37.574	OK
11-12-2024	08:51:55.199	1250.778	7.503	7.503	27.507	937	0	1.0885	OK	11-12-2024	08:51:55.199	1250.778	37.574	OK
11-12-2024	08:51:55.300	1250.879	7.502	7.502	27.501	936	0	1.0889	OK	11-12-2024	08:51:55.300	1250.879	37.573	OK
11-12-2024	08:51:55.399	1250.978	7.502	7.502	27.501	936	0	1.0889	OK	11-12-2024	08:51:55.399	1250.978	37.573	OK
11-12-2024	08:51:55.569	1251.148	7.502	7.502	27.502	937	0	1.0889	OK	11-12-2024	08:51:55.569	1251.148	37.573	OK
11-12-2024	08:51:55.824	1251.403	7.502	7.502	27.503	937	0	1.0887	OK	11-12-2024	08:51:55.824	1251.403	37.574	OK
11-12-2024	08:51:56.001	1251.580	7.503	7.503	27.508	937	0	1.0884	OK	11-12-2024	08:51:56.001	1251.580	37.574	OK
11-12-2024	08:51:56.100	1251.679	7.503	7.503	27.506	937	0	1.0885	OK	11-12-2024	08:51:56.100	1251.679	37.575	OK
11-12-2024	08:51:56.201	1251.780	7.502	7.502	27.503	937	0	1.0887	OK	11-12-2024	08:51:56.201	1251.780	37.575	OK
11-12-2024	08:51:56.302	1251.881	7.502	7.502	27.503	936	0	1.0887	OK	11-12-2024	08:51:56.302	1251.881	37.574	OK
11-12-2024	08:51:56.403	1251.982	7.502	7.502	27.502	936	0	1.0888	OK	11-12-2024	08:51:56.403	1251.982	37.574	OK
11-12-2024	08:51:56.760	1252.339	7.503	7.503	27.506	937	0	1.0885	OK	11-12-2024	08:51:56.760	1252.339	37.575	OK
11-12-2024	08:51:56.904	1252.482	7.503	7.503	27.509	937	0	1.0883	OK	11-12-2024	08:51:56.904	1252.482	37.575	OK
11-12-2024	08:51:57.004	1252.583	7.503	7.503	27.507	936	0	1.0885	OK	11-12-2024	08:51:57.004	1252.583	37.575	OK
11-12-2024	08:51:57.103	1252.682	7.502	7.502	27.503	936	0	1.0887	OK	11-12-2024	08:51:57.103	1252.682	37.575	OK
11-12-2024	08:51:57.203	1252.782	7.502	7.502	27.502	937	0	1.0888	OK	11-12-2024	08:51:57.203	1252.782	37.575	OK
11-12-2024	08:51:57.304	1252.883	7.501	7.501	27.498	936	0	1.0891	OK	11-12-2024	08:51:57.304	1252.883	37.575	OK
11-12-2024	08:51:57.403	1252.981	7.502	7.502	27.500	936	0	1.0889	OK	11-12-2024	08:51:57.403	1252.981	37.575	OK
11-12-2024	08:51:57.573	1253.152	7.502	7.502	27.505	936	0	1.0886	OK	11-12-2024	08:51:57.573	1253.152	37.576	OK
11-12-2024	08:51:57.830	1253.409	7.502	7.502	27.505	937	0	1.0887	OK	11-12-2024	08:51:57.830	1253.409	37.576	OK
11-12-2024	08:51:58.004	1253.583	7.503	7.503	27.508	937	0	1.0884	OK	11-12-2024	08:51:58.004	1253.583	37.576	OK
11-12-2024	08:51:58.105	1253.683	7.502	7.502	27.503	936	0	1.0888	OK	11-12-2024	08:51:58.105	1253.683	37.576	OK
11-12-2024	08:51:58.205	1253.784	7.502	7.502	27.501	936	0	1.0889	OK	11-12-2024	08:51:58.205	1253.784	37.577	OK
11-12-2024	08:51:58.305	1253.884	7.501	7.501	27.496	936	0	1.0893	OK	11-12-2024	08:51:58.305	1253.884	37.577	OK
11-12-2024	08:51:58.406	1253.985	7.501	7.501	27.494	936	0	1.0894	OK	11-12-2024	08:51:58.406	1253.985	37.577	OK
11-12-2024	08:51:58.574	1254.153	7.502	7.502	27.503	936	0	1.0888	OK	11-12-2024	08:51:58.574	1254.153	37.578	OK
11-12-2024	08:51:58.831	1254.410	7.502	7.502	27.504	937	0	1.0887	OK	11-12-2024	08:51:58.831	1254.410	37.578	OK
11-12-2024	08:51:59.007	1254.586	7.502	7.502	27.503	936	0	1.0888	OK	11-12-2024	08:51:59.007	1254.586	37.577	OK
11-12-2024	08:51:59.107	1254.686	7.501	7.501	27.499	936	0	1.0891	OK	11-12-2024	08:51:59.107	1254.686	37.577	OK
11-12-2024	08:51:59.208	1254.787	7.502	7.502	27.502	936	0	1.0889	OK	11-12-2024	08:51:59.208	1254.787	37.576	OK
11-12-2024	08:51:59.308	1254.887	7.501	7.501	27.496	936	0	1.0893	OK	11-12-2024	08:51:59.308	1254.887	37.576	OK
11-12-2024	08:51:59.409	1254.988	7.501	7.501	27.498	936	0	1.0891	OK	11-12-2024	08:51:59.409	1254.988	37.576	OK
11-12-2024	08:51:59.578	1255.157	7.502	7.502	27.502	936	0	1.0889	OK	11-12-2024	08:51:59.578	1255.157	37.576	OK
11-12-2024	08:51:59.833	1255.412	7.502	7.502	27.505	936	0	1.0887	OK	11-12-2024	08:51:59.833	1255.412	37.575	OK
11-12-2024	08:52:00.009	1255.588	7.503	7.503	27.507	936	0	1.0885	OK	11-12-2024	08:52:00.009	1255.588	37.575	OK
11-12-2024	08:52:00.112	1255.691	7.502	7.502	27.505	936	0	1.0887	OK	11-12-2024	08:52:00.112	1255.691	37.575	OK
11-12-2024	08:52:00.211	1255.790	7.501	7.501	27.498	936	0	1.0891	OK	11-12-2024	08:52:00.211	1255.790	37.575	OK
11-12-2024	08:52:00.312	1255.891	7.502	7.502	27.500	936	0	1.0890	OK	11-12-2024	08:52:00.312	1255.891	37.575	OK
11-12-2024	08:52:00.412	1255.991	7.501	7.501	27.498	936	0	1.0891	OK	11-12-2024	08:52:00.412	1255.991	37.575	OK
11-12-2024	08:52:00.585	1256.164	7.502	7.502	27.501	937	0	1.0889	OK	11-12-2024	08:52:00.585	1256.164	37.574	OK
11-12-2024	08:52:00.856	1256.435	7.503	7.503	27.510	936	0	1.0883	OK	11-12-2024	08:52:00.856	1256.435	37.573	OK
11-12-2024	08:52:01.013	1256.592	7.503	7.503	27.508	936	0	1.0884	OK	11-12-2024	08:52:01.013	1256.592	37.573	OK
11-12-2024	08:52:01.114	1256.693	7.502	7.502	27.501	936	0	1.0889	OK	11-12-2024	08:52:01.114	1256.693	37.573	OK
